"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2026-01-01 ~ 2026-06-22"
"실거래구분 : 아파트(전월세)"
"주소구분 : 지번주소"
"시도 : 충청남도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"11738","충청남도 천안시 서북구 두정동","2068","2068","0000","한화포레나천안두정","전세","76.9979","202602","23","28,000","0","6","2022","천안대로 980-17","202602~202704","갱신","-","27,000","0","아파트"
"11739","충청남도 아산시 용화동","1661","1661","0000","아산줌파크","전세","75.3000","202602","23","17,000","0","16","2023","시민로 135","202603~202803","신규","-","","","아파트"
"11740","충청남도 아산시 용화동","1661","1661","0000","아산줌파크","월세","75.3000","202602","23","2,000","75","10","2023","시민로 135","202603~202703","신규","-","","","아파트"
"11741","충청남도 계룡시 금암동","190","0190","0000","신성미소지움1차","전세","59.9700","202602","23","13,000","0","13","2005","장안1길 9","202603~202803","신규","-","","","아파트"
"11742","충청남도 천안시 서북구 차암동","550","0550","0000","천안스마일시티효성해링턴플레이스","월세","59.9476","202602","23","1,000","90","22","2016","스마일시티2로 1","202602~202802","신규","-","","","아파트"
"11743","충청남도 천안시 서북구 차암동","543","0543","0000","e편한세상스마일시티2차","월세","59.9819","202602","23","1,000","85","17","2016","스마일시티2로 2","202604~202803","신규","-","","","아파트"
"11744","충청남도 아산시 용화동","1661","1661","0000","아산줌파크","전세","79.4600","202602","23","18,000","0","1","2023","시민로 135","202604~202804","신규","-","","","아파트"
"11745","충청남도 아산시 용화동","133-2","0133","0002","아산자이그랜드파크2단지","전세","84.8804","202602","23","24,500","0","23","2026","남부로 195","202603~202803","신규","-","","","아파트"
"11746","충청남도 공주시 신관동","24-64","0024","0064","주공3","월세","39.3000","202602","23","0","45","2","1990","신금1길 30-3","202602~202702","신규","-","","","아파트"
"11747","충청남도 논산시 내동","968","0968","0000","아주","월세","59.8500","202602","23","1,000","50","12","1994","체육로 18","202603~202803","신규","-","","","아파트"
"11748","충청남도 천안시 서북구 두정동","1864","1864","0000","우성","월세","59.6950","202602","23","1,200","58","2","1996","두정고7길 36","202603~202803","신규","-","","","아파트"
"11749","충청남도 천안시 서북구 두정동","2037","2037","0000","두정역푸르지오","전세","150.9459","202602","23","27,000","0","10","2009","두정역길 48","202602~202802","신규","-","","","아파트"
"11750","충청남도 천안시 서북구 두정동","2078","2078","0000","두정역효성해링턴플레이스","전세","51.9200","202602","23","25,000","0","32","2020","봉정로 324","202602~202802","신규","-","","","아파트"
"11751","충청남도 천안시 서북구 두정동","527","0527","0000","주공그린(8단지)","월세","59.9700","202602","23","1,000","65","2","1996","두정중5길 33","202603~202803","신규","-","","","아파트"
"11752","충청남도 천안시 서북구 두정동","1311","1311","0000","리찌하우스","월세","20.8800","202602","23","1,000","40","9","2013","두정상가8길 19","202602~202702","신규","-","","","아파트"
"11753","충청남도 천안시 서북구 두정동","1283","1283","0000","프라지움","월세","20.5410","202602","23","300","40","5","2013","두정상가1길 27","202602~202702","신규","-","","","아파트"
"11754","충청남도 천안시 서북구 두정동","526-1","0526","0001","극동늘푸른","전세","59.9100","202602","23","14,600","0","16","1996","늘푸른6길 41","202603~202803","신규","-","","","아파트"
"11755","충청남도 천안시 서북구 두정동","1283","1283","0000","프라지움","월세","20.5410","202602","23","1,500","25","7","2013","두정상가1길 27","202602~202802","신규","-","","","아파트"
"11756","충청남도 천안시 서북구 두정동","1486","1486","0000","두정미소마을","월세","14.2000","202602","23","300","35","6","2012","두정상가4길 32-6","202602~202702","신규","-","","","아파트"
"11757","충청남도 천안시 서북구 두정동","1311","1311","0000","리찌하우스","월세","20.8800","202602","23","1,000","40","9","2013","두정상가8길 19","202602~202702","신규","-","","","아파트"
"11758","충청남도 천안시 서북구 두정동","1311","1311","0000","리찌하우스","월세","22.2300","202602","23","300","46","8","2013","두정상가8길 19","202602~202702","신규","-","","","아파트"
"11759","충청남도 천안시 서북구 두정동","1283","1283","0000","프라지움","월세","20.5410","202602","23","300","40","8","2013","두정상가1길 27","202602~202702","신규","-","","","아파트"
"11760","충청남도 천안시 서북구 두정동","1293","1293","0000","천안펜타폴리스2차","월세","20.5700","202602","23","200","40","9","2013","두정로 212","202602~202702","신규","-","","","아파트"
"11761","충청남도 공주시 신관동","24-64","0024","0064","주공3","월세","39.3000","202602","23","300","35","6","1990","신금1길 30-3","202602~202802","신규","-","","","아파트"
"11762","충청남도 공주시 신관동","24-64","0024","0064","주공3","전세","46.6800","202602","23","2,000","0","4","1990","신금1길 30-12","202602~202802","신규","-","","","아파트"
"11763","충청남도 공주시 신관동","19","0019","0000","주공4단지","월세","59.9900","202602","23","500","60","8","1998","신금2길 48","202602~202802","신규","-","","","아파트"
"11764","충청남도 천안시 서북구 두정동","2063","2063","0000","e편한세상두정3차","전세","84.9888","202602","23","27,000","0","11","2017","북일로 21","202605~202804","신규","-","","","아파트"
"11765","충청남도 천안시 동남구 신방동","874","0874","0000","성지새말2","전세","59.9700","202602","23","12,000","0","19","1997","일봉로 20","-","-","-","","","아파트"
"11766","충청남도 천안시 동남구 신방동","874","0874","0000","성지새말2","전세","59.9700","202602","23","12,000","0","19","1997","일봉로 20","202603~202803","신규","-","","","아파트"
"11767","충청남도 천안시 동남구 신방동","869","0869","0000","신동아목련","전세","108.4600","202602","23","17,000","0","11","1996","새말4길 5","202603~202803","신규","-","","","아파트"
"11768","충청남도 아산시 온천동","74-5","0074","0005","모노팰리스","월세","31.7800","202602","23","1,500","35","12","2014","온천대로 1555","202602~202702","신규","-","","","아파트"
"11769","충청남도 천안시 서북구 백석동","1178","1178","0000","백석2차아이파크","전세","84.9868","202602","23","33,000","0","12","2014","한들3로 35-23","202602~202803","신규","-","","","아파트"
"11770","충청남도 천안시 서북구 백석동","1193","1193","0000","백석더샵아파트","월세","84.2532","202602","23","7,500","70","7","2016","한들3로 70","202602~202802","신규","-","","","아파트"
"11771","충청남도 천안시 동남구 신부동","451-8","0451","0008","스카이타워","월세","19.0650","202602","23","500","50","16","2014","먹거리11길 5","202602~202702","신규","-","","","아파트"
"11772","충청남도 천안시 동남구 신부동","999","0999","0000","포레나천안신부","전세","104.4971","202602","23","35,000","0","8","2023","천안대로 888","202604~202804","신규","-","","","아파트"
"11773","충청남도 천안시 동남구 신부동","451-8","0451","0008","스카이타워","월세","21.0800","202602","23","500","50","15","2014","먹거리11길 5","202602~202702","신규","-","","","아파트"
"11774","충청남도 천안시 동남구 신부동","58-24","0058","0024","동남로얄","월세","58.0800","202602","23","500","35","3","1985","신원3길 33","202603~202803","갱신","-","500","35","아파트"
"11775","충청남도 서산시 석림동","969","0969","0000","e편한세상석림더노블","월세","84.6387","202602","23","3,000","128","2","2024","동서2로 49","202603~202803","신규","-","","","아파트"
"11776","충청남도 서산시 석림동","701","0701","0000","스마트701","월세","12.7239","202602","23","300","32","9","2012","한마음4로 30","202602~202702","신규","-","","","아파트"
"11777","충청남도 서산시 석림동","463-1","0463","0001","석림주공2단지","월세","58.1400","202602","23","500","50","15","1995","석림4로 83","202603~202802","신규","-","","","아파트"
"11778","충청남도 서산시 석림동","701","0701","0000","스마트701","월세","18.9346","202602","23","300","32","3","2012","한마음4로 30","202603~202703","신규","-","","","아파트"
"11779","충청남도 천안시 동남구 신방동","869","0869","0000","신동아목련","전세","108.4600","202602","23","17,000","0","11","1996","새말4길 5","-","-","-","","","아파트"
"11780","충청남도 천안시 동남구 신방동","874","0874","0000","성지새말2","월세","70.9200","202602","23","2,000","60","4","1997","일봉로 20","202602~202802","신규","-","","","아파트"
"11781","충청남도 천안시 서북구 두정동","2063","2063","0000","e편한세상두정3차","전세","84.9888","202602","23","27,000","0","11","2017","북일로 21","-","-","-","","","아파트"
"11782","충청남도 아산시 방축동","773","0773","0000","삼일파라뷰더스테이","전세","59.9123","202602","23","15,985","0","16","2020","실옥로 15","202603~202804","신규","-","","","아파트"
"11783","충청남도 천안시 동남구 북면 연춘리","123-3","0123","0003","금오","월세","39.6900","202602","23","300","35","1","1990","복구정3길 6-5","202602~202702","신규","-","","","아파트"
"11784","충청남도 천안시 서북구 직산읍 수헐리","16-1","0016","0001","직산부영","월세","49.6620","202602","23","1,000","45","8","1998","천안대로 1718","202603~202803","신규","-","","","아파트"
"11785","충청남도 서산시 읍내동","624-5","0624","0005","부영","전세","49.7200","202602","23","6,379","0","13","1996","부춘1로 19","202603~202702","신규","-","","","아파트"
"11786","충청남도 천안시 서북구 직산읍 삼은리","74-3","0074","0003","직산세광엔리치빌1차2단지","전세","84.9977","202602","23","15,000","0","15","2005","삼은4길 18-23","202603~202803","신규","-","","","아파트"
"11787","충청남도 천안시 서북구 직산읍 삼은리","70","0070","0000","직산한도","월세","44.3250","202602","23","500","40","11","1993","직산로 24","202603~202803","신규","-","","","아파트"
"11788","충청남도 천안시 서북구 불당동","687","0687","0000","불당오딧세이","월세","24.2689","202602","23","3,000","45","14","2019","불당4로 111","202603~202703","갱신","사용","3,000","44","아파트"
"11789","충청남도 천안시 서북구 불당동","1614","1614","0000","천안 불당 지웰시티푸르지오 2단지","전세","99.9220","202602","23","61,000","0","17","2017","불당26로 50","202602~202802","갱신","-","55,000","0","아파트"
"11790","충청남도 천안시 서북구 불당동","1613","1613","0000","천안불당호반써밋플레이스","월세","84.7392","202602","23","18,000","160","14","2017","불당21로 40","202603~202803","신규","-","","","아파트"
"11791","충청남도 천안시 서북구 불당동","1463","1463","0000","천안불당엘에이치1단지","월세","26.4800","202602","23","5,229","7","12","2019","불당24로 9","202602~202802","신규","-","","","아파트"
"11792","충청남도 천안시 서북구 불당동","1546","1546","0000","천안불당린스트라우스2단지","전세","99.9908","202602","23","54,000","0","18","2017","불당19로 111","202602~202802","신규","-","","","아파트"
"11793","충청남도 천안시 서북구 불당동","757","0757","0000","불당아이파크","전세","84.9500","202602","23","31,000","0","7","2004","불당17길 14","202604~202801","신규","-","","","아파트"
